cam1_X,cam1_Y,cam2_X,cam2_Y
621.259498,702.803992,619.637318,728.710954
641.509895,702.880879,641.305484,728.674887
662.342571,702.961894,662.316550,728.647066
683.179839,703.624440,683.381051,727.954386
703.421537,703.707379,704.400577,727.935561
723.634025,703.776519,725.488372,727.914169
744.454208,703.849066,746.533076,728.500181
765.281426,703.935488,768.264035,728.502541
786.107147,704.607721,788.587169,728.462743
806.313908,704.696272,810.305608,727.809648
826.505144,704.751192,831.356764,728.482368
847.305521,704.822883,852.390491,728.417461
867.495603,704.885049,873.518119,727.066675
887.673359,704.955906,895.203909,728.380646
908.464117,705.661286,916.275390,728.376468
394.374432,720.911474,388.241155,750.377297
415.272034,720.968429,409.231810,749.025838
436.175916,721.032199,430.195838,749.670757
457.066911,721.714976,450.513293,749.663537
477.360568,721.780167,472.185578,749.624329
498.258556,721.845804,492.555434,749.610380
519.132366,721.923690,513.547109,749.580042
539.417294,721.978577,534.545466,749.562076
560.294550,722.663832,555.592173,749.532553
580.551849,722.730799,577.207093,749.510772
601.418820,722.802288,597.577630,749.514873
621.675870,722.873636,619.277437,748.840365
642.522323,722.941026,640.289448,749.455470
663.372278,723.630925,661.973285,749.463177
683.617463,723.674697,682.409019,748.793971
704.453407,723.756487,703.467190,748.734784
725.275598,723.824748,724.462713,748.778785
745.497193,723.907502,746.170869,748.710001
765.725455,723.966000,766.573994,748.678559
786.537004,724.024754,788.273227,747.991224
807.352808,724.718459,809.326386,748.634994
827.551279,724.798395,831.049318,748.644960
848.369349,724.853825,851.460019,748.589666
868.557210,724.928394,873.873604,747.915204
889.356491,725.612043,894.258111,747.901367
909.526846,725.680338,914.698253,748.529313
395.331429,741.024186,387.173598,770.503251
416.248166,741.668501,408.226221,769.821520
437.156870,741.731191,428.509457,770.465727
457.468252,741.803763,449.544353,769.777872
478.356576,741.875504,471.203561,769.123506
499.246677,741.936148,492.178007,770.377035
520.142318,742.008464,512.543579,769.739014
541.025891,742.676164,533.556984,770.359966
561.307223,742.744780,554.563079,769.739843
581.565273,742.806115,575.576347,770.318409
602.421546,742.871597,597.231380,769.662595
623.301731,743.549470,618.269581,769.674611
643.543975,743.623014,639.338101,769.633172
664.394526,743.069455,660.348910,769.607357
684.645844,743.757568,681.364754,769.564248
705.474475,743.806875,702.427757,769.584709
726.303253,743.887356,723.456464,769.522203
747.151018,743.943893,745.189377,769.545401
767.384450,744.012410,766.278505,769.520104
788.199246,744.699937,787.961470,769.512902
808.403161,744.756648,808.374187,768.834572
828.607156,744.840850,830.073073,768.824106
849.428218,744.895264,851.132098,768.748358
869.627607,745.578528,871.605086,769.435245
890.413607,745.017315,892.647205,768.747666
911.215185,745.712006,914.348965,768.770068
396.312284,761.702207,385.510886,790.680773
417.226001,761.762443,406.529163,790.608501
438.144556,761.829434,428.144415,790.613642
458.452241,761.914413,449.183073,789.913926
479.343208,761.971030,470.139631,790.578679
500.245951,762.635449,490.520452,790.594293
521.147288,762.695562,511.536440,789.905950
542.017174,762.763076,532.526826,790.537365
562.301125,762.826672,553.553318,790.512313
583.170991,762.891412,575.215056,789.862383
603.450155,762.962133,595.624566,789.857656
624.316718,763.022669,617.287275,789.840816
645.162905,763.690958,638.330082,789.115981
665.435426,763.759326,660.047268,789.771997
686.285751,763.825246,680.416764,789.749825
706.517197,763.879490,700.831536,789.707503
727.358740,763.953887,722.539008,790.363065
748.186921,764.002413,744.230142,789.725177
768.419449,764.685255,764.600631,789.691274
788.623983,764.747778,786.309694,789.038014
809.455449,764.816453,807.412937,789.686713
830.286719,764.869662,828.467340,789.611255
850.489962,764.944698,849.570444,789.617843
871.280624,764.991645,870.629228,789.571479
891.475991,765.689362,893.047129,789.574282
912.290190,765.760786,913.410949,788.903060
397.290819,781.837125,384.481297,810.838325
418.193891,781.881408,406.146861,810.782279
439.116937,781.952880,426.449773,811.452355
459.431155,782.004884,447.455227,810.781269
480.336276,782.669258,468.467283,810.717613
501.233701,782.734490,489.510596,810.055769
522.133132,782.791317,511.159469,810.772256
543.020170,782.860118,531.513977,810.713418
563.306306,783.522000,552.555637,810.662518
584.185783,782.970967,574.239076,810.682224
604.456063,783.048110,594.616081,810.664252
625.328956,783.712911,616.243767,810.667635
646.199279,783.788741,637.320416,810.631734
666.445003,783.839329,658.376232,811.218818
687.296939,783.903935,679.401188,809.976352
708.139395,783.965504,700.452659,810.551872
728.384910,784.012511,722.164732,809.906679
749.233644,784.080602,743.260705,811.189260
769.471770,784.754832,764.292193,809.921225
790.280978,784.817345,785.359044,810.504754
810.525373,784.869064,806.416941,809.850353
831.337572,784.941037,827.515371,810.448427
851.536090,784.993933,849.182780,809.855527
872.350489,785.053322,870.288129,809.829368
892.558151,785.742793,891.379566,809.812433
913.357766,785.818250,912.481171,809.791077
376.246823,276.545442,410.087448,301.374413
397.055479,276.683466,429.704531,300.730347
417.297386,277.388258,451.278103,301.262682
438.116842,277.532905,472.198763,300.595517
458.358782,277.664573,492.430193,300.479408
479.157442,278.356157,512.786102,299.807712
499.951456,278.505538,533.715449,299.798578
520.181818,278.643209,555.298536,299.628416
540.377192,278.786054,575.586532,299.614080
561.172624,279.478744,597.197480,298.870018
581.366540,279.623539,617.521291,299.449218
602.134689,279.773608,638.439682,298.841761
622.327666,280.462595,660.062437,298.732685
642.532269,280.591124,680.399312,299.319450
663.274321,280.729755,700.744862,298.583735
683.437550,281.434590,722.327986,298.558696
704.197269,281.574365,742.667170,297.804936
724.356747,281.699689,764.325201,297.778672
744.501411,281.827489,785.311363,298.403937
765.241013,282.521880,806.250807,297.660417
785.392852,282.648663,826.634034,297.592611
805.539876,282.788937,848.931008,297.533788
826.260823,283.503092,869.279076,297.454456
846.385089,283.618927,890.940966,297.413617
866.509263,283.741447,910.626838,296.716298
887.219973,283.870588,932.286475,295.984789
377.210059,296.473828,408.418882,321.412298
398.041627,296.598286,429.349428,320.651829
418.301999,296.730416,450.276561,321.318605
438.528287,297.454741,470.522656,320.567588
459.353368,297.585989,491.459442,320.552712
480.155565,297.710402,512.400876,319.830091
500.961672,298.435138,533.346091,320.409131
521.188279,298.557731,554.314314,319.691090
541.971436,298.684458,575.246315,319.626655
562.186281,298.818761,596.222222,319.608014
582.374400,299.529733,616.513240,318.848151
602.564828,299.653625,637.487875,319.441764
623.358197,299.785667,659.092391,318.734201
644.119706,300.481630,679.445270,318.708150
664.300641,300.629075,700.399026,318.611215
684.469838,300.740367,722.043600,318.567815
705.232748,301.451775,742.328752,318.559269
725.401621,301.586024,763.380090,318.501006
746.140154,301.719561,784.983011,317.744410
766.287482,302.421482,805.343201,317.667085
786.449277,302.549131,826.356159,317.644342
806.577235,302.667685,847.316958,317.591490
827.312673,303.390215,868.308191,317.512347
847.442303,303.503697,889.297438,317.469411
867.562467,303.633272,911.005828,316.083010
888.274196,303.749630,931.332663,316.696357
378.181311,315.857998,407.376438,341.393882
399.032523,316.538503,428.275190,341.385441
419.265796,316.676886,449.239793,339.969030
440.097202,316.804793,469.519312,339.947421
460.336206,317.510937,490.456629,340.506015
481.151099,317.642638,512.039596,339.841870
501.373077,318.352918,532.318268,340.408531
522.184242,318.471670,553.280090,339.703235
542.399707,318.610402,574.922299,339.616172
563.169806,318.748342,595.220234,338.952375
583.402195,319.449808,615.533961,338.871563
604.179538,319.572013,637.134958,339.480747
624.372534,319.686661,657.483975,339.423735
645.139135,320.409734,677.759211,338.724991
665.322985,320.523778,699.416300,338.712741
685.493733,320.649954,719.723787,338.610762
706.264213,320.776019,741.341864,338.543094
726.424489,321.492790,762.377512,337.847121
746.590819,321.616467,783.372618,337.846163
767.335136,321.726589,804.337730,337.763688
788.070525,322.450303,825.349389,337.698278
808.229211,322.567500,845.732904,337.635035
828.359574,322.678144,867.393199,336.902529
848.490482,322.801103,889.067128,336.856472
869.216576,323.516827,909.392721,336.804195
889.330190,323.632898,930.360886,337.385161
379.163462,335.796316,406.345567,360.799179
399.431800,336.492244,427.285013,360.698628
420.261329,336.626253,448.185278,360.676925
441.082312,336.747736,469.141906,360.628281
461.323483,337.459184,489.442055,360.613740
482.146455,337.579192,510.380652,359.849351
502.376478,337.709900,530.635731,360.459097
523.175898,338.411718,552.282557,360.445876
543.405463,338.533111,572.612923,359.693538
564.199786,338.670359,594.193468,359.674407
584.391761,339.367708,614.523332,359.593762
605.184148,339.505709,635.530589,358.883938
625.986744,339.622879,657.111816,359.466557
645.573034,339.740251,677.454557,359.484936
666.354365,340.435979,698.448435,358.715527
686.527522,340.567817,719.448753,357.978469
707.284907,340.698002,740.418780,358.593902
727.451306,340.816970,762.062602,357.867756
748.213527,341.511863,782.386336,358.475547
768.377416,341.629552,803.381166,357.751370
788.532965,341.753915,824.377217,357.718227
809.268861,342.462278,845.397632,358.354291
829.421855,342.582443,867.062562,357.599777
849.547100,342.702047,888.036582,357.553291
870.274414,342.808798,908.417318,357.500611
890.392276,343.539093,930.090046,356.801923
380.129537,355.760221,405.308145,381.492431
400.402800,356.452533,425.624513,380.799371
421.243552,356.582824,447.164525,381.379441
441.494599,356.701427,467.489271,381.315221
462.321471,357.405438,489.007219,380.642516
483.122365,357.525123,509.372700,379.943408
503.365915,357.644486,530.295193,380.481848
524.188273,358.364579,551.274098,380.467511
544.415936,358.465604,572.205637,379.749242
564.616829,358.597524,592.520581,379.691980
585.409984,358.719198,614.166543,379.651775
606.211645,359.416029,634.498327,379.560912
626.399234,359.543450,656.134684,379.528734
647.190186,359.666578,677.117588,378.808605
667.376002,360.381653,697.471543,378.755859
688.148334,360.486118,718.444861,378.743762
708.323518,360.618898,739.450885,378.633882
728.497571,360.714511,761.119711,377.911274
748.652520,360.836511,781.426217,378.531336
769.413694,361.546170,802.445516,377.870748
790.170613,361.658774,823.415994,377.805087
810.319541,361.784688,844.474448,377.763659
830.456789,362.493995,865.455263,377.677594
850.609855,362.610247,887.095504,378.301788
871.336744,362.737276,907.482935,376.953994
891.451661,362.842141,929.114918,376.894185
381.106949,375.734799,404.281533,401.512060
401.378161,375.845711,425.181038,400.786769
422.216335,376.555511,446.176013,400.752729
443.053845,376.659336,466.432686,400.729869
463.302905,376.781583,487.347139,399.974258
483.540045,376.893877,508.348145,400.594225
504.358954,377.615558,530.010871,399.832459
525.170233,377.733084,550.268638,400.523981
545.391182,378.430995,571.193077,400.440265
566.212182,378.544449,591.599107,399.755547
586.418960,378.665470,613.188096,399.709066
607.218791,378.777646,633.510038,399.634881
627.415417,379.484215,654.538557,399.593568
648.200845,379.602402,675.484198,399.544815
668.383594,379.708295,696.445848,399.499125
688.568317,379.838944,717.476034,398.782291
709.342267,380.535887,739.114430,398.774417
729.526006,380.646928,759.456775,398.720505
750.282623,380.759082,781.115144,398.614018
770.455873,380.868999,801.494039,398.595504
790.615445,381.575393,822.450424,397.882541
811.354758,381.696034,843.521473,398.480852
831.516040,381.812623,865.157194,397.768956
852.249212,382.519433,885.535159,397.743248
872.398415,382.629855,907.140196,397.664100
892.517677,382.748757,928.202186,397.617115
382.054431,395.708561,403.259654,420.935849
402.341013,395.814224,424.148697,421.486970
423.195832,396.508816,445.144272,420.809977
444.035815,396.642790,466.077880,421.370556
464.286132,396.746015,486.363499,420.726620
485.115896,397.437799,507.331960,420.644061
505.357645,397.559607,528.312956,419.947180
526.170261,397.686901,549.294425,420.572549
546.403122,397.803042,569.572426,420.504862
567.210780,398.505417,590.519175,419.814201
587.428722,398.625874,611.546296,419.778403
608.219022,398.731704,633.182363,419.692876
628.433492,399.424386,653.468742,419.647572
649.218920,399.541064,674.520121,420.278924
669.429192,399.668818,695.457683,419.569270
690.188734,399.782903,715.829564,419.513203
710.377410,399.877870,737.461254,419.492177
730.572795,400.575678,759.131796,419.396252
751.338050,400.694575,780.158466,418.711432
771.488953,401.396784,800.492452,417.980412
792.248515,400.921737,822.164872,418.608491
812.399921,401.617284,842.511309,418.570363
832.562541,401.731800,863.531473,418.502090
853.301721,402.456325,884.547868,417.793044
873.443218,402.562171,906.213021,417.794961
894.170784,402.668017,927.237110,418.356292
383.049552,415.691013,402.189725,441.584435
403.327711,416.369880,423.179522,441.541318
424.172506,415.920032,443.393617,440.856636
445.019718,416.614442,464.415708,440.804902
465.280053,416.730585,485.332450,441.421112
486.102670,417.419843,506.340701,440.036966
506.354410,417.542508,527.260891,440.669805
526.600663,417.658886,548.261002,439.945878
547.401722,417.767285,568.524452,439.913398
568.209448,417.877578,589.537489,439.860646
589.014708,418.571618,610.544874,439.811366
609.247980,418.681150,632.150931,439.780509
630.040619,419.387669,653.187477,439.753413
650.235208,418.913176,674.126387,439.639910
670.440808,419.023360,694.489394,439.651563
690.629230,419.715997,715.480565,439.610549
711.410851,420.408217,737.121526,439.522865
732.189026,420.540299,758.164761,438.884782
752.353683,420.646449,778.457747,439.423149
772.527730,420.755343,800.141926,439.368982
793.309793,420.853374,820.537927,439.342644
813.460005,421.565696,842.159108,439.305133
833.614771,421.663268,863.248948,437.939341
854.368869,421.773578,883.585142,437.915410
874.503333,422.479807,905.263785,437.884625
895.228286,422.585190,925.674667,437.814222
384.007529,435.677481,401.201805,461.624857
404.300403,435.787248,421.444609,461.636836
425.159893,435.903689,443.115982,460.883517
446.005917,436.596019,463.355617,460.886516
466.255982,436.713675,484.355039,460.821722
487.097263,437.399383,504.636501,461.457391
507.345351,437.502993,526.279164,460.744395
528.184337,437.616734,547.207797,460.709942
548.994013,437.745210,568.198314,460.641297
569.232416,438.425608,589.184992,461.256729
589.453794,438.550073,609.548884,460.540431
610.841824,438.656308,631.839519,460.540089
631.055887,438.774194,651.535727,459.793875
651.269636,439.463890,673.159960,459.815770
672.063776,438.971228,693.527471,460.387387
692.252749,439.679030,714.499499,459.638722
712.445921,439.783553,736.148390,460.276408
733.220687,440.482037,756.555500,459.582504
753.400943,440.579416,777.530894,458.871283
773.566395,440.698790,798.578475,458.831589
794.347481,440.793600,820.226786,458.787603
814.511919,441.497300,841.926554,458.702699
834.672472,441.616422,862.288930,459.390283
855.424532,441.713313,883.311056,458.680420
875.560915,441.826127,904.327145,458.592574
896.306038,441.926396,925.361399,458.574516
384.998511,455.677406,399.454061,481.741650
405.285255,455.776215,420.463285,481.678526
426.140332,456.473219,440.733217,481.636941
446.410600,456.593549,462.364736,481.589949
467.241636,456.683086,483.297529,480.913076
488.089708,456.800961,504.936925,480.840306
508.345192,456.911194,525.220367,480.846291
529.184705,457.614316,546.240897,480.740330
550.000265,457.711546,567.254966,480.774141
570.231279,457.815242,588.207607,481.339272
590.467401,457.914752,609.161501,480.657915
610.682291,458.628835,630.137949,479.964744
631.487827,458.735512,650.531731,479.875829
652.286601,459.431158,672.226910,479.851348
672.482963,459.530062,692.513278,479.840668
693.273792,459.635119,713.553329,479.784528
713.467839,459.732082,734.524765,479.691927
734.266684,459.848040,755.542541,480.328516
755.032640,460.541063,777.188007,479.583671
774.618859,460.038983,798.236177,479.613439
795.384514,460.770083,818.622746,479.533218
815.557589,460.857707,839.638574,479.491362
836.315498,460.960200,860.650150,478.826952
856.502748,461.656242,882.360757,479.409873
876.626330,461.754434,903.361868,478.692393
897.371809,461.862234,924.414790,478.660391
385.971630,475.670151,398.462943,501.816163
406.256099,475.783394,419.439848,501.799365
427.125201,476.473592,440.369677,502.369300
447.983362,476.578827,461.995187,501.664345
468.238870,476.091709,482.333248,501.649822
488.502611,476.787522,502.618020,501.613377
509.337775,477.491272,524.215522,501.540496
530.174637,477.593579,545.210991,501.503403
550.421381,477.702922,565.562406,500.856053
571.249335,477.797714,587.161472,500.754854
591.482818,478.490779,607.498792,500.070167
612.289174,478.595686,628.528739,501.354295
633.094282,478.704873,649.553943,501.261199
652.724997,478.802093,671.196465,499.948881
673.513160,478.909007,692.207302,501.221324
694.301453,479.596301,712.580843,500.524197
715.116546,479.698220,734.232240,499.821704
734.708690,479.814190,755.892610,499.776063
755.475827,479.906468,776.272064,499.060757
776.253031,480.607406,797.297249,499.700713
796.442123,480.714886,818.252124,498.979708
817.203318,480.803661,839.957764,499.594208
837.368469,481.506826,861.034153,499.562345
857.542180,481.605449,881.431801,498.842229
877.694849,481.717656,902.395036,499.453816
898.440942,481.806997,924.058696,498.820601
386.375357,495.694335,398.108451,522.486254
407.231640,495.802048,418.406285,522.493629
428.091603,496.489085,439.361657,522.453347
448.370841,496.587999,460.308482,521.698813
469.216948,496.694556,480.621853,521.755035
490.077079,497.365956,502.263650,521.679756
510.921243,496.892044,522.565041,521.625586
530.587632,497.590031,544.193295,521.545604
551.422601,497.683615,565.193471,521.528660
572.249537,497.776277,586.200813,520.834520
592.487454,497.887876,607.167875,521.479715
613.286603,498.590945,628.191412,520.795366
633.525159,498.690281,648.518837,521.370038
654.336906,499.364298,670.180071,520.007334
675.141612,499.473052,691.217910,520.677955
695.348107,499.580398,712.258765,519.955666
716.138149,499.668864,733.932630,519.916868
736.340456,499.772286,754.912343,519.838232
756.524855,499.876775,775.289284,519.826703
776.709316,499.959609,796.289225,519.822120
797.476702,500.678272,817.314968,519.764868
818.257598,500.770030,837.731232,519.721429
838.434032,500.867141,859.364047,519.018077
858.603682,501.561078,880.380665,519.634113
879.358414,501.661345,902.078727,519.609205
899.502188,501.770853,922.477755,519.560118
387.329437,515.726556,397.055718,542.596142
408.217339,515.810081,417.382866,541.911802
429.078117,516.493713,437.631012,541.870867
449.354516,516.600719,459.302854,541.868022
470.220429,516.703027,480.269347,541.788065
491.066970,516.800561,501.226611,542.418234
511.335788,516.912840,522.203521,541.737545
532.163937,516.998935,543.190914,542.341485
552.428022,517.678287,564.209469,541.631671
573.251621,517.790978,584.526903,541.626991
593.493631,518.470541,605.526635,541.540175
614.320862,518.574167,626.548973,541.552085
635.126359,518.678732,647.494939,541.499563
655.354125,518.778440,669.163083,541.467497
675.577708,518.866561,690.227511,540.788231
696.384899,519.558835,711.207195,540.717023
717.166601,519.666798,732.895965,540.683329
736.786277,519.745474,752.622124,540.632181
758.156821,520.452572,773.690766,540.623105
778.333681,520.543144,795.315862,540.585923
798.543226,520.637371,816.368879,539.880868
818.678466,520.778119,837.346007,540.541592
839.474376,520.839947,857.770514,540.480351
859.652662,521.528706,879.465434,539.809982
880.416176,521.619814,900.518861,539.046362
900.561617,521.726588,921.564377,539.656450
388.293950,535.748915,395.381036,562.710533
409.188969,535.836672,416.343658,561.972754
430.070477,535.945244,437.960982,562.595737
450.344928,536.626129,458.260099,561.952084
471.204497,536.713677,478.549732,561.872152
491.468646,536.824075,500.232235,561.829105
512.336570,537.494878,521.203220,561.825811
533.182874,537.596385,542.143474,561.838988
554.020389,537.694823,563.182520,561.749810
574.268793,537.783880,584.150842,562.323012
595.093664,537.886840,605.838395,561.703447
615.337157,537.996440,626.130925,561.656527
636.147472,538.675536,647.185308,561.640951
656.960766,538.768453,667.584848,561.579040
677.184424,538.854581,688.566355,561.510156
697.419743,539.547042,709.606015,560.890852
718.200447,539.647182,730.597226,560.843599
738.401890,539.744586,751.667948,560.760198
759.194350,539.823437,773.307954,560.724012
779.393674,539.925892,794.317727,560.677844
799.581568,540.624204,814.713122,561.321936
820.362340,540.714175,837.090920,559.981717
840.534863,540.791731,858.143122,560.603043
861.322105,540.906907,878.508897,560.501779
881.477707,541.589757,900.215758,559.838788
901.628035,541.684998,921.233540,559.773883
389.281419,555.783315,394.339182,582.780611
410.167247,555.875603,414.637098,583.403901
431.046707,556.543580,436.310119,582.093526
451.920255,556.639819,457.275716,583.358705
472.200159,556.753916,477.594111,582.651882
493.063189,556.843223,499.247235,582.584539
513.340759,556.925784,519.537589,582.558409
534.180460,557.622158,541.169412,582.559554
554.417658,557.713984,561.563102,583.149313
575.283947,557.792237,583.152030,581.823096
595.511050,557.902920,603.517517,581.809126
616.353049,558.577728,625.173810,582.386011
637.168717,558.672644,646.202812,581.040157
657.393543,558.761077,667.205934,582.350776
678.211133,558.855534,688.878862,582.334195
698.439854,559.539749,708.600000,581.590025
719.244270,559.635625,730.267330,580.942652
739.451836,559.722259,750.673046,581.536460
759.644439,559.823131,772.368084,580.846704
780.443645,560.525889,792.716714,580.863879
800.628761,560.618731,815.077510,580.769971
821.407273,560.081558,835.445072,580.760034
841.586646,560.784382,857.840667,580.668232
862.384318,560.872538,878.233741,581.310880
882.543855,561.568952,899.248379,580.629172
903.293185,561.663303,920.273180,579.952549
390.265436,575.829556,393.303578,602.935342
411.132825,575.926966,414.267016,602.845385
431.442564,576.582489,435.233806,603.466132
452.317206,576.690748,455.583681,603.430340
473.191599,576.771830,476.528466,602.783854
493.466878,576.873186,498.236418,602.739891
514.318808,576.964503,518.533459,603.335213
535.169500,577.050613,539.511967,601.996160
556.018345,577.736835,560.554341,602.621560
576.281984,578.414007,582.152241,602.627965
597.128427,577.925095,603.193406,601.939995
617.956385,578.604309,623.524862,601.906831
638.198979,578.690797,644.579842,602.478805
658.420544,578.783325,665.543336,602.446964
679.240748,578.868837,687.241837,601.740906
699.465101,579.564478,708.280440,602.432576
720.266519,579.650953,728.643300,601.686973
740.490994,579.729040,749.724965,601.691921
761.288056,579.819672,771.357215,601.609351
781.480584,579.907871,791.745719,601.616406
802.279772,580.601788,813.445152,601.553850
822.461628,580.688121,835.099271,600.971984
842.640867,580.768834,856.180104,600.851898
863.432799,580.856681,877.292698,601.465758
883.596250,580.949403,898.287793,600.777975
904.354554,581.649474,919.340490,600.748666
391.229424,595.889085,391.636410,623.625064
412.119732,595.971104,413.916646,623.597518
433.013098,596.641005,434.195033,623.587115
453.299668,596.726512,455.192269,623.576427
473.594922,596.822122,476.178625,623.534747
494.464536,596.907938,496.515784,623.509747
515.322423,596.991817,517.507498,622.798300
535.593525,597.681741,537.852725,622.774385
556.440569,597.769514,560.152892,623.399190
577.287344,597.851541,580.514684,623.394475
598.123606,598.545466,601.585850,623.380796
618.388251,598.017624,623.198932,623.278886
638.624348,598.706465,644.219771,622.640738
659.455948,598.805359,664.594398,622.584726
680.276345,598.876162,685.590731,622.580474
701.095698,598.969622,706.635978,622.515428
721.311492,599.638976,728.327597,621.862944
742.131538,599.746422,748.740121,622.478641
762.328523,599.814483,771.040882,622.415181
782.533541,599.928887,792.070698,621.726937
803.335013,599.981783,813.112488,621.738479
823.517321,600.682936,834.145384,621.657257
843.701065,600.765114,854.578871,621.012721
864.482427,600.859415,876.255853,621.634496
884.663200,600.944658,897.311832,621.548108
905.434530,601.638688,917.746276,621.521630
392.206598,616.529746,391.919537,644.420491
413.107344,616.607612,411.552720,644.376696
433.993320,616.687508,432.540196,643.083323
454.302786,616.772745,454.171020,643.677797
475.168276,616.871147,475.166895,643.694337
496.042578,616.944503,495.526388,644.267230
516.323476,617.030097,516.491316,643.592374
537.196045,617.704688,538.117143,644.189570
557.467086,617.804485,559.146970,642.888484
578.298539,618.500391,579.538336,642.893385
599.148270,617.969192,600.546223,642.817967
619.994810,618.653432,622.154368,642.821622
640.232770,618.746944,643.219869,642.774186
661.071753,618.823667,664.220254,643.382390
681.307662,618.910519,685.252490,642.711653
701.541904,619.592473,705.654087,643.314945
722.346060,619.670579,727.963778,642.633947
743.147903,619.760551,747.717608,642.570507
763.367360,619.844733,770.078027,642.574531
783.571503,619.924680,790.444686,641.885145
804.990053,620.609482,811.497998,642.516560
824.564973,620.685474,833.217847,642.473851
845.363019,620.774987,854.238038,641.808482
866.151233,620.859114,875.317571,642.404465
886.331044,621.554496,896.390201,641.707907
906.502044,621.644390,917.418768,642.356684
393.188515,636.589964,390.154391,664.528474
414.089665,636.677072,411.157973,664.519482
434.386043,636.757867,431.540963,663.838435
455.279551,636.836675,452.490334,663.835802
476.164150,637.521208,474.091524,663.765744
496.451339,637.596604,495.159359,663.706620
517.320255,637.677789,515.473074,663.789255
538.189376,637.775255,536.505746,663.719211
558.471812,637.852191,557.483274,663.700160
579.310117,637.930739,578.519054,664.264998
600.170649,638.012338,599.493647,662.979243
620.415678,638.682439,620.552515,663.614424
641.277492,638.762040,642.257849,662.887782
662.091673,638.845358,663.242016,663.510978
682.334497,638.938994,684.228854,662.863614
703.168967,639.616536,705.302105,662.822972
723.380344,639.688751,725.666341,662.814579
744.205640,639.775431,746.750517,662.752709
764.412066,639.863712,769.107138,662.716901
784.630866,639.929165,790.143873,662.726726
805.432994,640.022293,810.515869,662.025727
826.238956,640.696881,832.230444,662.661878
846.427663,640.782415,853.989939,663.298718
867.214259,640.867418,873.714544,662.555850
887.394107,641.554143,896.073725,662.551366
908.172689,641.633321,916.458783,661.851785
394.168894,656.668017,389.165726,684.676069
415.081728,656.746578,410.170805,685.262133
435.382039,656.828036,431.126762,683.957581
456.276968,656.908422,451.480211,685.236971
477.151626,657.583257,473.139575,684.580534
498.035920,657.653907,493.487599,685.184028
518.941146,657.735157,515.137024,683.889413
539.186564,657.814477,535.480728,684.468504
560.061496,657.905471,557.105061,683.793466
580.329916,657.969241,578.115651,683.781699
600.581691,658.637707,598.522536,683.753145
621.436902,658.120507,619.553835,684.392888
642.300606,658.805315,641.206005,684.358110
663.128471,658.890864,662.247900,683.641787
683.363555,659.567068,682.633599,683.654038
704.205112,659.030463,704.313006,683.599018
724.421284,659.726333,725.322253,683.637616
745.253340,659.803571,747.086414,683.568531
765.455654,659.879091,767.464824,683.544467
786.277104,659.956327,788.486345,683.537996
806.468077,660.653788,810.216328,682.829595
826.670633,660.731139,831.261691,683.409401
847.473777,660.804715,852.359135,682.085577
868.276722,660.879013,873.377163,682.752416
888.478609,660.951213,894.440430,682.674578
909.238911,661.640373,916.858456,682.720466
395.127500,676.752248,388.132575,704.850933
415.460646,676.828082,409.125663,704.800345
436.367460,676.905688,429.459276,705.368681
457.264060,676.979466,451.124984,705.355370
478.146501,677.648398,471.422820,704.056987
499.046657,677.728268,493.109792,704.701780
519.328999,677.802471,514.069886,704.665543
540.203099,677.882958,534.464463,704.038144
560.464763,677.954056,556.119584,704.602054
581.337937,678.627211,576.497733,704.612425
602.195453,678.707402,597.524384,703.913785
623.062806,678.783209,618.564315,704.520944
643.297581,678.853150,640.202847,703.863349
664.137927,678.935902,660.610681,704.521145
684.385556,679.606334,682.284160,704.451968
704.624712,679.695335,703.337374,703.790520
725.459182,679.759067,725.030945,703.099172
746.282448,679.842744,745.429789,703.064090
766.511004,679.914006,767.174309,703.044881
787.321556,680.615913,787.532304,703.648931
807.533409,680.676284,808.588666,702.992076
828.334258,680.762325,830.282560,704.292770
848.544657,680.822247,850.742739,703.564581
869.339778,680.901459,873.066030,703.525851
889.519200,680.972713,894.168827,703.522173
910.314118,681.663624,915.248387,702.903614
396.113039,696.856266,386.460197,725.585258
416.443246,696.933842,407.434063,725.575547
437.347320,696.994771,428.429836,724.912434
458.250912,697.662930,450.118078,725.505091
478.554022,697.740562,471.140468,725.461393
499.439215,697.802366,492.135984,725.462568
520.327294,697.894161,512.449788,725.485422
541.203526,697.946591,534.107399,724.795252
562.080595,698.028821,553.840943,724.745758
582.344792,698.703024,575.487994,724.761236
603.225392,698.767283,596.526822,724.727527
624.079110,698.847312,618.200369,724.723663
644.322610,698.924122,638.613499,725.287227
665.197007,699.602116,659.585149,724.636153
685.416325,699.059713,681.342929,724.581667
706.267469,699.742002,702.346131,723.958581
727.106716,699.817516,723.398118,723.943540
747.323132,699.888549,744.414485,723.876419
767.542088,700.573433,766.146735,724.526965
788.367386,700.639721,786.541706,724.515848
808.587676,700.721948,808.296239,723.856852
829.396179,700.787079,829.329019,723.784773
850.221487,700.856715,850.441239,723.804051
870.400944,700.924481,872.154709,723.721501
890.583960,701.616114,892.531617,724.400120
911.382240,701.695399,914.256429,723.071298
397.094728,716.958121,386.046345,745.738382
418.016478,717.015291,405.763078,745.726985
438.337595,717.687060,428.048612,746.367923
459.236423,717.750000,449.021596,746.317116
480.135677,717.814193,470.057857,745.680559
500.431301,717.895359,490.403697,744.959088
521.325284,717.965263,511.427993,745.565996
